Date,Open,High,Low,Close,Adj Close,Volume
2001-07-13,406.225006,406.225006,395.500000,398.000000,335.320770,382684
2001-07-16,399.750000,412.000000,399.375000,405.662994,341.776978,462760
2001-07-17,407.500000,414.500000,396.750000,403.850006,340.249542,589664
2001-07-18,400.000000,405.500000,388.774994,395.562012,333.266724,333136
2001-07-19,396.312012,429.424988,395.500000,417.100006,351.412842,2638384
2001-07-20,432.250000,432.250000,402.500000,408.087006,343.819275,614768
2001-07-23,401.250000,428.250000,401.250000,418.875000,352.908264,39284
2001-07-24,412.500000,422.750000,411.662994,415.763000,350.286346,432088
2001-07-25,412.750000,413.950012,394.037994,397.924988,335.257538,401596
2001-07-26,395.000000,406.200012,391.250000,401.412994,338.196259,465324
2001-07-27,400.250000,404.500000,392.500000,396.075012,333.698914,298916
2001-07-30,395.000000,403.424988,395.000000,399.924988,336.942627,159484
2001-07-31,403.750000,424.500000,403.750000,422.388000,355.868042,778832
2001-08-01,425.000000,462.225006,375.000000,458.162994,386.008972,1731724
2001-08-02,462.500000,467.000000,450.299988,456.888000,384.934723,750352
2001-08-03,465.000000,480.000000,460.500000,468.638000,394.834290,1317952
2001-08-06,470.000000,470.000000,452.625000,454.524994,382.943878,359036
2001-08-07,452.412994,466.062012,450.000000,462.424988,389.599701,452612
2001-08-08,466.000000,470.000000,450.000000,451.725006,380.584839,977304
2001-08-09,447.500000,462.000000,446.312012,457.799988,385.703094,642264
2001-08-10,450.750000,458.000000,446.250000,447.649994,377.151550,370600
2001-08-13,470.000000,470.000000,441.250000,443.325012,373.507721,358224
2001-08-14,449.250000,456.250000,436.513000,449.174988,378.436493,878172
2001-08-15,null,null,null,null,null,null
2001-08-16,445.000000,445.000000,418.774994,424.424988,357.584198,1133608
2001-08-17,420.000000,433.487000,418.750000,422.513000,355.973328,897256
2001-08-20,424.250000,429.500000,417.000000,420.212006,354.034760,360012
2001-08-21,422.750000,432.475006,418.750000,422.375000,355.857025,594856
2001-08-22,null,null,null,null,null,null
2001-08-23,426.250000,454.750000,426.250000,448.837006,378.151703,1445424
2001-08-24,448.750000,456.250000,442.500000,451.562012,380.447571,1076884
2001-08-27,454.000000,464.500000,447.000000,452.312012,381.079437,985932
2001-08-28,451.388000,465.000000,446.312012,462.462006,389.630951,1133848
2001-08-29,460.000000,470.750000,450.287994,467.362000,393.759247,1401180
2001-08-30,467.500000,468.750000,457.774994,464.763000,391.569519,961868
2001-08-31,457.250000,460.000000,438.787994,442.837006,373.096558,1264892
2001-09-03,449.750000,451.975006,439.500000,444.087006,374.149719,930284
2001-09-04,442.500000,450.750000,440.087006,443.799988,373.907898,466880
2001-09-05,446.500000,478.725006,443.750000,473.575012,398.993866,1581064
2001-09-06,475.250000,497.500000,469.250000,492.950012,415.317566,2340480
2001-09-07,474.750000,503.725006,474.750000,500.212006,421.435883,2100956
2001-09-10,492.787994,499.000000,469.000000,473.225006,398.698944,1758756
2001-09-11,474.000000,477.750000,459.000000,463.024994,390.105225,1638488
2001-09-12,447.250000,474.500000,419.000000,464.337006,391.210693,2535092
2001-09-13,474.750000,484.750000,450.750000,459.149994,386.840515,1638204
2001-09-14,459.000000,462.500000,431.562012,454.274994,382.733276,2243548
2001-09-17,433.000000,451.000000,423.250000,447.149994,376.730316,2152964
2001-09-18,435.562012,465.000000,435.562012,459.174988,386.861572,1683352
2001-09-19,456.250000,468.500000,455.325012,461.638000,388.936798,897472
2001-09-20,456.000000,456.000000,429.250000,442.263000,372.612976,1679120
2001-09-21,434.750000,445.000000,425.000000,440.000000,370.706268,1608340
2001-09-24,432.500000,444.750000,425.250000,431.625000,363.650360,1068064
2001-09-25,443.750000,453.500000,441.250000,449.812012,378.973175,953504
2001-09-26,440.250000,449.250000,436.000000,442.937988,373.181641,565684
2001-09-27,443.750000,461.250000,437.750000,441.787994,372.212769,1092440
2001-09-28,452.500000,461.225006,441.299988,447.437988,376.972931,901548
2001-10-01,445.000000,448.750000,437.750000,446.399994,376.098419,552832
2001-10-02,null,null,null,null,null,null
2001-10-03,449.750000,449.750000,437.812012,441.149994,371.675323,408832
2001-10-04,437.000000,450.000000,437.000000,448.212006,377.625061,599908
2001-10-05,443.125000,450.687988,438.912994,449.049988,378.331116,661624
2001-10-08,441.500000,456.250000,437.500000,447.337006,376.887878,710896
2001-10-09,447.500000,452.000000,443.774994,447.263000,376.825562,575792
2001-10-10,894.000000,919.500000,893.099976,914.724976,770.668884,241630
2001-10-11,905.000000,935.000000,905.000000,929.075012,782.759033,263622
2001-10-12,928.500000,939.500000,922.000000,926.700012,780.757996,142796
2001-10-15,465.000000,469.000000,461.549988,463.549988,390.547638,427898
2001-10-16,465.000000,468.625000,462.100006,466.799988,393.285767,479134
2001-10-17,473.000000,487.000000,469.600006,484.975006,408.598419,1265560
2001-10-18,480.500000,490.399994,478.000000,481.975006,406.070862,823508
2001-10-19,481.500000,495.950012,479.500000,490.600006,413.337616,1110640
2001-10-22,494.250000,497.450012,483.049988,487.375000,410.620483,803580
2001-10-23,490.000000,502.000000,486.500000,499.750000,421.046600,1015758
2001-10-24,509.450012,544.000000,502.500000,539.200012,454.283844,1841662
2001-10-25,543.500000,561.500000,527.500000,550.599976,463.888428,1527122
2001-10-26,null,null,null,null,null,null
2001-10-29,560.500000,572.500000,510.075012,520.825012,438.802643,1425008
2001-10-30,505.000000,523.500000,498.000000,515.549988,434.358368,1840052
2001-10-31,517.500000,530.000000,507.500000,520.849976,438.823578,1275696
2001-11-01,550.000000,572.950012,533.000000,541.099976,455.884521,1400974
2001-11-02,552.500000,554.849976,507.750000,519.049988,437.307098,1068434
2001-11-05,524.500000,524.500000,492.500000,496.875000,418.624451,1807040
2001-11-06,515.000000,522.000000,500.000000,504.549988,425.090668,1110058
2001-11-07,522.500000,527.000000,501.000000,505.125000,425.575073,644970
2001-11-08,512.000000,535.950012,512.000000,525.775024,447.401672,1358474
2001-11-09,532.500000,542.000000,527.549988,536.900024,456.868378,644632
2001-11-12,545.000000,547.000000,535.075012,537.549988,457.421326,601348
2001-11-13,535.000000,537.500000,512.500000,522.299988,444.444641,1239322
2001-11-14,522.549988,529.500000,509.850006,520.599976,442.998016,312744
2001-11-15,522.500000,536.250000,521.000000,533.450012,453.932617,1204648
2001-11-16,null,null,null,null,null,null
2001-11-19,507.500000,507.500000,480.125000,480.125000,408.556458,395642
2001-11-20,460.500000,465.000000,432.500000,454.649994,386.878784,3825288
2001-11-21,458.000000,465.000000,455.575012,461.225006,392.473663,1158018
2001-11-22,465.500000,485.000000,463.000000,476.924988,405.833405,2349440
2001-11-23,487.500000,490.000000,469.524994,478.850006,407.471466,2275086
2001-11-26,482.549988,484.500000,472.575012,476.200012,405.216461,2200134
2001-11-27,480.500000,513.900024,480.000000,485.399994,413.045044,2435926
2001-11-28,482.500000,494.000000,479.000000,480.100006,408.535065,980158
2001-11-29,477.500000,483.500000,470.000000,475.000000,404.195313,932064
2001-11-30,null,null,null,null,null,null
2001-12-03,474.000000,474.000000,456.500000,464.174988,394.983887,1278162
2001-12-04,468.000000,479.000000,455.625000,461.000000,392.282135,1400646
2001-12-05,465.000000,481.899994,463.000000,477.000000,405.897156,1713932
2001-12-06,490.000000,500.000000,465.024994,469.475006,399.493927,2735578
2001-12-07,473.149994,477.375000,462.674988,469.299988,399.344971,1132240
2001-12-10,472.674988,486.000000,465.000000,474.700012,403.940063,900192
2001-12-11,473.149994,480.500000,462.500000,465.075012,395.749847,791432
2001-12-12,472.500000,474.000000,460.500000,463.125000,394.090363,620112
2001-12-13,468.950012,472.500000,455.000000,464.975006,395.664703,1380148
2001-12-14,469.424988,472.000000,462.524994,464.274994,395.069000,428362
2001-12-17,null,null,null,null,null,null
2001-12-18,477.000000,477.000000,461.000000,463.125000,394.090363,385494
2001-12-19,466.500000,467.450012,448.625000,450.375000,383.240997,959174
2001-12-20,449.500000,457.500000,440.299988,451.500000,384.198273,616250
2001-12-21,450.575012,462.500000,445.174988,454.075012,386.389465,586814
2001-12-24,453.049988,457.500000,444.049988,450.399994,383.262238,486070
2001-12-25,null,null,null,null,null,null
2001-12-26,454.500000,455.500000,449.100006,450.924988,383.708954,230842
2001-12-27,449.000000,460.450012,442.549988,447.424988,380.730682,972324
2001-12-28,442.500000,459.000000,442.000000,456.950012,388.835938,493700
2001-12-31,462.399994,467.399994,458.250000,461.875000,393.026825,414636
2002-01-01,462.649994,467.975006,461.799988,462.850006,393.856445,216542
2002-01-02,465.000000,480.475006,463.149994,467.799988,398.068604,667398
2002-01-03,471.500000,481.000000,466.549988,479.174988,407.748047,577126
2002-01-04,482.549988,485.000000,466.524994,468.075012,398.302551,467154
2002-01-07,473.000000,482.500000,470.000000,480.825012,409.152008,571870
2002-01-08,483.000000,492.500000,479.500000,487.774994,415.066040,807940
2002-01-09,490.000000,495.000000,482.575012,485.600006,413.215240,521060
2002-01-10,487.500000,491.950012,475.750000,480.274994,408.684052,303424
2002-01-11,482.500000,486.000000,470.000000,475.024994,404.216644,268346
2002-01-14,480.500000,490.000000,480.500000,483.625000,411.534668,412650
2002-01-15,486.500000,490.500000,480.500000,482.549988,410.619904,407132
2002-01-16,487.000000,487.000000,476.000000,480.524994,408.896759,164526
2002-01-17,480.000000,482.750000,476.500000,481.100006,409.386078,177456
2002-01-18,484.975006,488.774994,480.575012,487.875000,415.151154,296848
2002-01-21,482.500000,502.500000,482.500000,497.575012,423.405182,728804
2002-01-22,512.000000,522.474976,496.500000,499.825012,425.319855,540578
2002-01-23,511.000000,517.500000,497.799988,501.049988,426.362213,627460
2002-01-24,507.500000,509.000000,491.049988,495.424988,421.575684,368198
2002-01-25,495.049988,498.375000,480.750000,482.750000,410.790070,326502
2002-01-28,494.000000,505.000000,468.850006,471.100006,400.876709,467064
2002-01-29,473.850006,481.450012,470.200012,474.875000,404.088928,409334
2002-01-30,499.500000,499.500000,469.049988,471.225006,400.983093,1052718
2002-01-31,475.625000,477.000000,460.000000,462.725006,393.750031,677314
2002-02-01,466.500000,471.500000,463.625000,469.000000,399.089691,455312
2002-02-04,471.000000,472.975006,461.774994,462.799988,393.813873,314198
2002-02-05,464.000000,470.500000,461.000000,466.549988,397.004852,336792
2002-02-06,475.000000,477.500000,463.500000,466.549988,397.004852,412968
2002-02-07,474.950012,493.250000,464.000000,466.149994,396.664551,207954
2002-02-08,465.500000,480.000000,455.500000,477.350006,406.195007,403746
2002-02-11,484.500000,491.000000,474.000000,475.850006,404.918671,173222
2002-02-12,475.975006,480.500000,472.774994,476.399994,405.386658,151836
2002-02-13,474.000000,482.000000,474.000000,479.475006,408.003235,253534
2002-02-14,482.500000,485.000000,433.500000,476.750000,405.684448,143380
2002-02-15,482.000000,482.500000,472.500000,481.100006,409.386078,273416
2002-02-18,486.000000,498.700012,484.500000,489.899994,416.874329,448510
2002-02-19,492.500000,502.450012,482.524994,486.350006,413.853485,655088
2002-02-20,480.000000,489.500000,473.000000,485.600006,413.215240,171564
2002-02-21,489.000000,492.500000,482.625000,488.750000,415.895721,193352
2002-02-22,492.500000,500.000000,487.524994,497.975006,423.745605,443288
2002-02-25,497.500000,511.500000,497.000000,506.700012,431.170074,440394
2002-02-26,512.000000,557.375000,506.500000,553.775024,471.227936,1413308
2002-02-27,551.500000,551.500000,525.549988,541.025024,460.378601,547664
2002-02-28,537.500000,560.000000,519.000000,526.474976,447.997375,1085222
2002-03-01,519.500000,530.000000,516.075012,525.974976,447.571838,190742
2002-03-04,532.500000,539.500000,527.500000,533.400024,453.890167,192248
2002-03-05,536.500000,544.000000,524.025024,526.150024,447.720856,125522
2002-03-06,525.000000,526.974976,501.049988,509.575012,433.616516,215384
2002-03-07,512.500000,519.849976,510.500000,515.400024,438.573212,119576
2002-03-08,519.500000,535.974976,511.975006,527.750000,449.082275,287448
2002-03-11,537.450012,537.500000,519.000000,529.275024,450.380066,276314
2002-03-12,535.000000,537.500000,517.525024,520.125000,442.593933,242858
2002-03-13,532.450012,546.500000,523.500000,536.625000,456.634399,312832
2002-03-14,540.000000,550.150024,534.325012,537.700012,457.549072,470522
2002-03-15,536.000000,544.000000,526.599976,533.375000,453.868744,271764
2002-03-18,535.000000,539.950012,525.500000,527.224976,448.635559,131372
2002-03-19,530.500000,535.000000,525.799988,530.900024,451.762756,208390
2002-03-20,532.500000,532.500000,527.000000,529.674988,450.720337,207926
2002-03-21,530.000000,535.000000,528.000000,531.849976,452.571106,86258
2002-03-22,527.549988,537.500000,527.549988,536.275024,456.336517,140252
2002-03-25,null,null,null,null,null,null
2002-03-26,531.500000,536.625000,524.500000,530.025024,451.018219,131212
2002-03-27,532.000000,545.500000,528.500000,538.474976,458.208557,196868
2002-03-28,547.500000,556.000000,535.000000,545.474976,464.165131,197856
2002-03-29,null,null,null,null,null,null
2002-04-01,550.000000,557.450012,542.500000,548.049988,466.356354,184242
2002-04-02,550.000000,559.924988,549.000000,555.250000,472.483124,343920
2002-04-03,555.500000,574.500000,551.150024,566.875000,482.375122,600130
2002-04-04,561.000000,571.500000,548.125000,550.875000,468.760162,187902
2002-04-05,547.500000,556.500000,542.549988,545.775024,464.420471,132640
2002-04-08,546.000000,554.849976,545.000000,547.825012,466.164795,234640
2002-04-09,547.500000,554.924988,547.500000,552.125000,469.823853,178192
2002-04-10,550.500000,558.325012,550.500000,556.025024,473.142639,146490
2002-04-11,558.349976,569.500000,552.625000,557.400024,474.312561,398176
2002-04-12,555.500000,558.974976,546.025024,548.325012,466.590271,117136
2002-04-15,549.974976,551.000000,505.625000,521.325012,443.615021,438230
2002-04-16,523.500000,530.000000,510.049988,523.650024,445.593445,190440
2002-04-17,528.000000,539.900024,516.125000,519.474976,442.040710,398880
2002-04-18,528.250000,528.250000,513.000000,516.325012,439.360413,186410
2002-04-19,520.500000,523.500000,510.000000,511.274994,435.063080,145414
2002-04-22,515.000000,515.000000,505.549988,511.674988,435.403412,206956
2002-04-23,510.000000,517.474976,510.000000,512.750000,436.318207,80036
2002-04-24,513.500000,522.400024,512.500000,519.500000,442.062073,103670
2002-04-25,525.000000,527.000000,511.000000,517.224976,440.126068,189696
2002-04-26,524.500000,527.000000,506.000000,507.100006,431.510406,123364
2002-04-29,510.000000,512.000000,499.200012,499.950012,425.426270,110860
2002-04-30,502.450012,507.500000,497.000000,499.649994,425.170959,249706
2002-05-01,null,null,null,null,null,null
2002-05-02,500.649994,508.950012,499.049988,499.649994,425.170959,274310
2002-05-03,501.500000,504.500000,499.200012,499.549988,425.085846,215108
2002-05-06,500.000000,503.000000,494.000000,498.975006,424.596619,262660
2002-05-07,507.000000,507.000000,498.000000,499.975006,425.447510,104012
2002-05-08,502.500000,504.475006,499.225006,499.399994,424.958191,206340
2002-05-09,507.500000,507.500000,498.500000,499.450012,425.000671,140070
2002-05-10,502.500000,503.000000,499.500000,499.975006,425.447510,75628
2002-05-13,504.000000,504.000000,498.500000,499.700012,425.213440,86714
2002-05-14,502.500000,549.500000,498.000000,499.700012,425.213440,207612
2002-05-15,500.149994,503.875000,496.500000,498.174988,423.915710,110228
2002-05-16,500.000000,501.375000,491.000000,493.799988,420.192932,175066
2002-05-17,497.500000,500.000000,490.000000,497.575012,423.405182,116590
2002-05-20,495.000000,500.000000,491.549988,497.075012,422.979767,104406
2002-05-21,492.000000,494.975006,447.375000,464.325012,395.111572,497420
2002-05-22,470.000000,480.000000,460.500000,478.424988,407.109741,356096
2002-05-23,470.000000,476.000000,468.500000,470.200012,400.110809,45314
2002-05-24,475.000000,490.000000,473.000000,486.649994,414.108673,336394
2002-05-27,475.000000,491.500000,475.000000,487.350006,414.704407,150544
2002-05-28,489.500000,489.500000,457.500000,461.649994,392.835297,343196
2002-05-29,469.500000,473.000000,455.274994,466.625000,397.068665,279760
2002-05-30,466.500000,476.500000,466.500000,469.024994,399.110962,329962
2002-05-31,477.500000,482.524994,468.000000,475.225006,404.386780,148082
2002-06-03,482.500000,485.500000,469.950012,475.549988,404.663300,231148
2002-06-04,477.500000,486.000000,477.500000,482.024994,410.173187,108578
2002-06-05,491.000000,492.000000,485.000000,486.975006,414.385284,209054
2002-06-06,491.000000,493.000000,481.750000,482.475006,410.556091,167758
2002-06-07,482.250000,482.250000,472.500000,477.625000,406.429077,121708
2002-06-10,478.500000,486.000000,478.500000,485.200012,412.874908,67214
2002-06-11,492.500000,493.000000,485.500000,490.299988,417.214630,113342
2002-06-12,489.500000,489.950012,481.524994,485.149994,412.832275,139680
2002-06-13,486.450012,493.500000,484.024994,488.475006,415.661743,142422
2002-06-14,487.500000,500.000000,487.500000,499.075012,424.681671,170986
2002-06-17,505.000000,505.000000,495.000000,499.549988,425.085846,98526
2002-06-18,500.500000,503.000000,495.274994,496.899994,422.830811,100032
2002-06-19,495.049988,498.000000,485.500000,492.600006,419.171844,66586
2002-06-20,492.500000,492.500000,482.799988,485.725006,413.321594,133166
2002-06-21,480.000000,484.000000,472.500000,481.549988,409.768982,91880
2002-06-24,480.000000,481.000000,472.500000,475.600006,404.705872,127362
2002-06-25,474.000000,474.000000,468.000000,469.399994,399.430115,178466
2002-06-26,469.000000,473.500000,467.500000,470.274994,400.174622,86500
2002-06-27,472.500000,472.500000,461.500000,462.750000,393.771332,320584
2002-06-28,466.000000,487.000000,465.000000,472.750000,402.280731,68990
2002-07-01,475.000000,480.000000,470.500000,474.424988,403.705994,39052
2002-07-02,472.500000,475.500000,470.500000,474.500000,403.769836,52538
2002-07-03,471.125000,476.750000,470.000000,474.774994,404.003876,89616
2002-07-04,480.274994,505.000000,478.000000,490.750000,417.597595,271446
2002-07-05,494.500000,497.500000,490.000000,495.174988,421.362946,124708
2002-07-08,494.000000,502.500000,492.500000,501.325012,426.596313,154648
2002-07-09,499.000000,499.000000,488.125000,490.250000,417.172089,455726
2002-07-10,487.500000,495.500000,487.500000,489.049988,416.151062,66382
2002-07-11,490.500000,501.825012,486.500000,487.725006,415.023529,196760
2002-07-12,487.524994,495.000000,487.524994,491.799988,418.491089,52612
2002-07-15,491.774994,491.774994,480.750000,486.200012,413.725830,98344
2002-07-16,489.950012,490.475006,482.774994,487.524994,414.853302,174856
2002-07-17,489.975006,489.975006,484.000000,488.174988,415.406464,33458
2002-07-18,489.975006,497.000000,488.024994,494.750000,421.001343,57916
2002-07-19,496.975006,508.450012,492.500000,505.825012,430.425476,500284
2002-07-22,507.500000,507.500000,418.049988,438.899994,373.476501,2252458
2002-07-23,440.000000,449.350006,430.000000,447.399994,380.709442,893568
2002-07-24,447.500000,447.500000,433.774994,434.774994,369.966400,325734
2002-07-25,437.500000,447.500000,426.000000,428.325012,364.477783,421712
2002-07-26,427.500000,428.500000,412.500000,415.899994,353.904877,348244
2002-07-29,415.500000,425.000000,406.500000,419.875000,357.287415,203738
2002-07-30,422.500000,430.000000,419.500000,421.674988,358.819031,263924
2002-07-31,420.000000,430.875000,415.000000,424.000000,360.797424,323066
2002-08-01,427.500000,449.500000,427.500000,440.200012,374.582672,298486
2002-08-02,439.000000,445.500000,431.100006,442.325012,376.390869,187828
2002-08-05,446.000000,452.000000,442.024994,449.100006,382.156006,154454
2002-08-06,450.500000,454.375000,444.000000,452.774994,385.283234,151832
2002-08-07,450.000000,455.000000,447.500000,449.875000,382.815521,206400
2002-08-08,447.500000,449.500000,439.975006,442.700012,378.815186,145698
2002-08-09,439.000000,442.500000,430.625000,440.100006,376.590393,194190
2002-08-12,439.500000,440.250000,433.049988,435.399994,372.568573,69284
2002-08-13,435.000000,436.825012,428.125000,433.875000,371.263641,132092
2002-08-14,390.000000,427.750000,390.000000,424.750000,363.455444,325278
2002-08-15,null,null,null,null,null,null
2002-08-16,430.000000,430.000000,422.649994,425.100006,363.754974,177658
2002-08-19,429.000000,429.750000,426.000000,428.325012,366.514587,85340
2002-08-20,437.500000,437.500000,428.075012,429.524994,367.541473,80808
2002-08-21,434.000000,436.500000,425.500000,434.700012,371.969635,54502
2002-08-22,434.250000,435.924988,430.500000,434.325012,371.648804,66372
2002-08-23,437.450012,437.450012,430.750000,432.899994,370.429382,76046
2002-08-26,430.899994,434.899994,430.899994,434.049988,371.413391,69372
2002-08-27,437.000000,437.475006,434.274994,434.649994,371.926819,59492
2002-08-28,427.524994,439.000000,405.024994,435.075012,372.290558,141954
2002-08-29,406.674988,436.674988,406.674988,435.149994,372.354706,233264
2002-08-30,437.450012,449.975006,434.524994,446.875000,382.387634,152292
2002-09-02,450.000000,450.975006,412.500000,449.399994,384.548340,155078
2002-09-03,437.500000,448.049988,437.500000,446.950012,382.451843,93816
2002-09-04,442.500000,452.500000,442.024994,447.049988,382.537445,124392
2002-09-05,450.000000,450.000000,442.500000,447.125000,382.601654,97948
2002-09-06,444.450012,444.450012,441.825012,443.500000,379.499695,73456
2002-09-09,441.500000,441.500000,429.000000,434.024994,371.392059,98348
2002-09-10,null,null,null,null,null,null
2002-09-11,435.000000,437.000000,434.350006,434.899994,372.140717,40182
2002-09-12,436.000000,444.825012,436.000000,440.274994,376.740082,106972
2002-09-13,438.049988,438.299988,431.000000,433.575012,371.006989,78810
2002-09-16,432.024994,433.475006,425.575012,426.825012,365.231018,150582
2002-09-17,440.000000,440.000000,422.049988,422.850006,361.829651,179372
2002-09-18,422.750000,424.000000,402.450012,408.799988,349.807190,843934
2002-09-19,412.700012,415.500000,405.024994,408.924988,349.914124,353270
2002-09-20,405.000000,406.500000,400.075012,402.274994,344.223755,320800
2002-09-23,402.500000,437.500000,402.500000,415.924988,355.903992,421720
2002-09-24,414.000000,422.125000,411.000000,419.649994,359.091492,381890
2002-09-25,414.000000,426.625000,414.000000,423.725006,362.578369,216544
2002-09-26,420.000000,434.975006,420.000000,432.575012,370.151276,161206
2002-09-27,435.000000,435.000000,418.299988,423.799988,362.642548,410276
2002-09-30,415.000000,420.125000,407.524994,417.125000,356.930817,715300
2002-10-01,414.500000,414.500000,408.524994,410.700012,351.433044,163386
2002-10-02,null,null,null,null,null,null
2002-10-03,410.500000,410.500000,399.325012,402.549988,344.459106,533398
2002-10-04,407.500000,408.250000,401.625000,402.774994,344.651672,204446
2002-10-07,404.424988,407.000000,402.700012,405.649994,347.111755,60506
2002-10-08,404.500000,406.625000,401.649994,405.899994,347.325684,90234
2002-10-09,407.000000,410.950012,403.750000,405.575012,347.047577,154774
2002-10-10,405.049988,411.250000,403.125000,405.850006,347.282867,178374
2002-10-11,412.000000,417.450012,407.000000,412.875000,353.294067,222902
2002-10-14,405.000000,405.000000,362.750000,387.100006,331.238617,1077780
2002-10-15,null,null,null,null,null,null
2002-10-16,390.000000,390.000000,370.000000,371.924988,318.253540,726114
2002-10-17,372.500000,375.000000,365.549988,372.075012,318.381897,786244
2002-10-18,373.924988,377.100006,369.274994,371.575012,317.954010,902446
2002-10-21,371.500000,374.450012,364.825012,365.875000,313.076599,449472
2002-10-22,365.500000,379.125000,365.500000,370.825012,317.312195,666586
2002-10-23,372.500000,374.225006,370.100006,371.975006,318.296356,237302
2002-10-24,370.000000,370.000000,352.500000,363.200012,310.787598,449586
2002-10-25,358.350006,359.500000,341.024994,343.200012,293.673676,1140796
2002-10-28,348.549988,352.200012,343.500000,347.575012,297.417389,531174
2002-10-29,348.500000,351.000000,347.450012,350.049988,299.535156,311960
2002-10-30,350.625000,357.450012,350.524994,354.024994,302.936584,455230
2002-10-31,355.000000,356.625000,344.549988,348.475006,298.187531,534918
2002-11-01,348.500000,348.500000,342.600006,343.899994,294.272766,312762
2002-11-04,349.424988,349.424988,345.125000,346.875000,296.818359,52986
2002-11-05,299.524994,352.000000,299.524994,345.075012,295.278198,163802
2002-11-06,null,null,null,null,null,null
2002-11-07,342.500000,352.000000,338.000000,348.950012,298.593994,754992
2002-11-08,347.500000,349.700012,342.125000,348.475006,298.187531,430734
2002-11-11,347.000000,354.225006,344.799988,351.625000,300.882996,626748
2002-11-12,350.000000,356.725006,349.000000,352.174988,301.353607,1042802
2002-11-13,354.450012,355.000000,349.125000,350.250000,299.706360,491778
2002-11-14,353.899994,356.000000,351.500000,352.200012,301.375000,588764
2002-11-15,354.000000,367.500000,354.000000,366.225006,313.376007,782708
2002-11-18,368.000000,369.000000,356.000000,357.924988,306.273773,689998
2002-11-19,null,null,null,null,null,null
2002-11-20,358.049988,362.475006,358.049988,360.424988,308.413055,265970
2002-11-21,361.075012,367.500000,361.000000,361.625000,309.439911,215656
2002-11-22,364.500000,369.924988,362.500000,367.600006,314.552673,550436
2002-11-25,367.500000,376.000000,367.500000,373.325012,319.451538,598016
2002-11-26,375.125000,378.700012,374.549988,375.750000,321.526550,288610
2002-11-27,376.250000,377.500000,372.549988,374.950012,320.841919,239962
2002-11-28,376.975006,382.500000,375.049988,381.549988,326.489502,470362
2002-11-29,386.950012,386.950012,380.000000,380.575012,325.655243,196992
2002-12-02,381.100006,393.000000,381.100006,391.424988,334.939484,357466
2002-12-03,392.549988,394.424988,386.125000,388.950012,332.821686,331302
2002-12-04,385.000000,390.674988,382.549988,388.299988,332.265564,259666
2002-12-05,390.000000,391.500000,386.000000,390.100006,333.805695,133330
2002-12-06,391.500000,397.475006,388.100006,396.399994,339.196625,254800
2002-12-09,395.024994,399.500000,394.325012,396.649994,339.410522,284554
2002-12-10,395.500000,402.399994,392.500000,398.000000,340.565704,376570
2002-12-11,397.000000,402.225006,396.500000,400.125000,342.384064,433478
2002-12-12,399.000000,401.625000,396.524994,400.399994,342.619324,527422
2002-12-13,400.500000,402.500000,398.524994,400.924988,343.068573,390648
2002-12-16,402.049988,405.975006,399.075012,401.274994,343.368103,411438
2002-12-17,403.524994,410.950012,402.100006,408.500000,349.550476,414088
2002-12-18,430.125000,441.825012,425.500000,438.924988,375.584900,1742038
2002-12-19,440.000000,464.049988,438.500000,459.424988,393.126587,2632820
2002-12-20,447.500000,456.500000,443.100006,447.049988,382.537445,926132
2002-12-23,450.000000,455.500000,448.000000,452.700012,387.372101,451382
2002-12-24,451.000000,459.500000,450.000000,456.875000,390.944550,262982
2002-12-25,null,null,null,null,null,null
2002-12-26,458.750000,465.000000,457.375000,463.450012,396.570740,373048
2002-12-27,460.950012,466.000000,460.000000,462.100006,395.415649,263796
2002-12-30,460.625000,464.000000,447.100006,449.225006,384.398529,478122
2002-12-31,445.024994,455.000000,445.024994,449.250000,384.419983,252478
2003-01-01,452.500000,462.475006,451.750000,461.250000,394.688232,345092
2003-01-02,462.500000,462.500000,452.325012,454.924988,389.276001,326464
2003-01-03,460.000000,461.850006,452.774994,456.100006,390.281494,705116
2003-01-06,460.000000,462.899994,457.674988,460.899994,394.388763,271494
2003-01-07,462.500000,474.950012,462.500000,472.750000,404.528687,808046
2003-01-08,475.000000,479.000000,471.750000,473.899994,405.512756,597124
2003-01-09,475.000000,487.200012,475.000000,484.975006,414.989624,541012
2003-01-10,486.000000,495.000000,481.049988,492.924988,421.792328,361262
2003-01-13,492.000000,497.475006,488.575012,491.350006,420.444580,429612
2003-01-14,488.500000,492.500000,483.000000,488.774994,418.241150,184778
2003-01-15,488.000000,500.799988,488.000000,496.299988,424.680237,340282
2003-01-16,495.000000,501.450012,492.524994,500.325012,428.124420,389692
2003-01-17,499.375000,499.950012,489.049988,490.299988,419.546173,293310
2003-01-20,487.500000,487.500000,479.549988,480.500000,411.160339,463034
2003-01-21,480.750000,483.750000,476.100006,478.475006,409.427551,143256
2003-01-22,479.049988,481.700012,473.750000,474.274994,405.833618,157470
2003-01-23,474.450012,474.450012,441.899994,452.024994,386.794434,987506
2003-01-24,452.000000,463.000000,450.000000,460.049988,393.661407,568788
2003-01-27,447.500000,461.225006,441.500000,450.600006,385.575195,525420
2003-01-28,447.500000,450.000000,433.875000,447.825012,383.200623,552624
2003-01-29,435.000000,457.375000,427.500000,452.125000,386.880066,1045308
2003-01-30,445.149994,452.250000,442.524994,449.975006,385.040344,217528
